Symbol,Max,tcost,scores,weights_ystd,sect,mv,trend
300479,0.0021870753281475,0.0,1.24695916041504e-07,0.0,801750.SI,2436527582.902,-0.0258820696507438
300481,0.0028392989165877103,0.0,0.000301399940035209,0.0035061450425109,801030.SI,4207196475.3,0.0362451476223672
300482,0.012,0.0,0.000368057528185408,0.0,801150.SI,20971973102.27,0.268948423265994
300485,0.012,0.0,0.000146491152466399,0.0,801150.SI,3985028928.8,0.0
300487,0.00950238112235344,0.0,0.000248661686980037,0.0,801030.SI,2985634491.4259996,0.0
300489,0.0036684970621540702,0.0,-0.0006591436698086849,0.0,801050.SI,2990970491.808,0.0210890667637671
300492,0.00393793998688055,0.0,-0.0034498028001758102,0.0,801720.SI,3241087099.976,0.0
300493,0.00599274118809218,0.0,-6.378737127539051e-05,0.0,801080.SI,4060811004.544,0.0
300495,0.012,0.0,0.00106370069711387,0.0,801720.SI,4786558897.77,-0.0305879443487701
300496,0.012,0.0,-0.000170456021977073,0.0,801750.SI,16209303457.686,0.0198918829592152
300497,0.012,0.0,0.000553646949486845,0.0,801150.SI,6043264100.42,0.100198512218952
300498,0.012,0.0,-7.261178269055231e-06,0.0,801010.SI,106852431471.282,0.0
300502,0.012,0.0,3.62180622581159e-05,0.0,801770.SI,11326921570.092,0.0782465712647804
300503,0.00616170890579224,0.0,0.000544751759854324,0.00334436549664617,801890.SI,2604832044.572,0.0
300504,0.007513170435048009,0.0,-0.000652422774570011,0.0,801770.SI,2540543616.0,0.0
300510,0.0053283990304627896,0.0,-0.000378800648600485,0.0,801730.SI,3672776173.56,-0.18729169207555
300511,0.012,0.0,0.00060792979125234,0.0,801010.SI,3015775400.064,0.0
300513,0.0030684253618607302,0.0,-0.00025796322158837796,0.0,801770.SI,3054572258.7840004,-0.0445118590219609
300520,0.00582734378163077,0.0,-0.0009230484040895839,0.0,801750.SI,3362813519.7279997,-0.0471388368997443
300525,0.00887434501790132,0.0,0.00035198756334520295,0.0,801750.SI,5163394339.104,9.60172424005908e-05
300526,0.00418011995411871,0.0,0.000638864864691696,0.0,801130.SI,17105256687.924,0.204444049289883
300527,0.00218162473637439,0.0,-0.00068153257074353,0.0,801740.SI,7675988166.0,-0.0115081865549816
300529,0.012,0.0,0.0003195040239219,0.0,801150.SI,28019617734.112003,0.229781639651662
300530,0.0046390288772643,0.0,-0.000788701332540562,0.0,801030.SI,3473761419.56,0.11826822048854699
300533,0.0031920681431688303,0.0,0.0007663009682727349,0.0,801760.SI,3000498107.382,0.0
300541,0.00514165486542096,0.0,0.000444871319648791,0.0,801750.SI,2864555275.0559998,0.0
300548,0.007694307417589341,0.0,0.000156741103529721,0.0,801770.SI,5115462183.0,0.223413261902025
300551,0.00481635717487596,0.0,-7.8635651029034e-05,0.0,801890.SI,2487118859.716,0.052532683145449004
300552,0.0076009991782195,0.0,-0.000729347847505924,0.0,801750.SI,3761078143.464,0.0
300558,0.012,0.0,0.000640647654010853,0.0,801150.SI,39007421503.94,0.135037315313723
300559,0.00556004190453212,0.0,0.0006332475145310169,0.0037823988543532,801750.SI,6258492817.698001,0.172050389544238
300560,0.00478464478006239,0.0,-0.00022595668805288198,0.0,801770.SI,3505901832.0,0.0
300566,0.00338497419473314,0.0,3.14384266902253e-05,0.0,801080.SI,2598972321.84,0.0
300567,0.012,0.0,0.00124832333914569,0.0,801890.SI,11109475530.723999,0.022105126096544
300570,0.0027457434967098,0.0,0.000604930065571429,0.00307541575188814,801770.SI,3660847741.6,0.0
300571,0.00495611374671739,0.0,0.0005037490947500111,0.0,801770.SI,4433568652.152,0.0
300572,0.009243940421208291,0.0,0.000314107751256344,0.0,801890.SI,7832758416.48,0.0109731498241093
300573,0.00812723375895865,0.0,0.000376834602914563,0.0,801150.SI,6478953343.0,0.20789877279185298
300576,0.012,0.0,0.0017302354575625901,0.0,801030.SI,4301133207.5,0.0258265185762117
300577,0.00354631135743891,0.0,-0.000783144771997033,0.0,801130.SI,2964663415.372,-0.0195712575296791
300578,0.0100258100794999,0.0,0.00140629422056777,0.0,801770.SI,4470465339.018,0.0537264474118978
300579,0.0042297398572682,0.0,-0.000304981705677008,0.0,801750.SI,7085250142.096,0.018213677662556
300580,0.00407156808039586,0.0,0.000564836988779575,0.0,801880.SI,3509806160.0,0.000639246141199454
300586,0.0046718409825868,0.0,-7.408696276502869e-05,0.0,801030.SI,2820045780.0,0.0248679270706691
300587,0.00815156902685708,0.0,0.000729880051217139,0.0,801030.SI,2603706040.416,0.09088187398405499
300590,0.00792712281522495,0.0,-0.000253729602439432,0.0,801770.SI,4511621835.0,0.0028568116404871302
300595,0.012,0.0,-0.00019969245614101202,0.006879397460551571,801150.SI,22193578326.438,0.23456442052409102
300596,0.00501937099354975,0.0,-0.000476819560232278,0.0,801030.SI,3494829196.98,0.0
300598,0.012,0.0,-0.0008775966267290509,0.0,801750.SI,12822293699.28,0.008082429231368529
300601,0.012,0.0,0.00101320304985387,0.0,801150.SI,52727968681.124,0.0478130954855573
300602,0.00805994983965623,0.0,-0.000544504256239556,0.0,801080.SI,7897551722.4,0.00623422493036427
300603,0.0093873439562147,0.0,0.0019183349393772698,0.0,801770.SI,3815240303.56,0.0405103369256543
300604,0.012,0.0,0.000433064318833185,0.0,801890.SI,4185607672.6740003,0.0110855766355587
300607,0.0101691866169703,0.0,0.00143579534681046,0.00394107994624254,801890.SI,6902377645.511999,0.0
300613,0.00701573779680697,0.0,0.000260393647970561,0.0,801080.SI,7318063300.7,0.0
300616,0.00469227849375902,0.0,4.16371279149174e-05,0.0,801140.SI,8349946336.464001,-0.0946816930201018
300618,0.012,0.0,0.0005116478053444809,0.00695124252740372,801050.SI,8975936111.456,-0.0994983083859582
300623,0.012,0.0,-0.00024209779458399198,0.0065004627166653705,801080.SI,8240902073.308001,0.171637667250686
300624,0.012,0.0,0.000209398453660736,0.0,801750.SI,4360275224.256,0.0
300627,0.012,0.0,0.000809630215302254,0.00413872345615922,801770.SI,5273816924.64,0.0
300628,0.012,0.0,0.000860557169933328,0.0,801770.SI,27652464275.04,0.24511259154154996
300630,0.0117402092214493,0.0,0.00011955089068355701,0.00578954810548331,801150.SI,15067602107.28,0.133105129128927
300633,0.012,0.0,0.0011969984921408599,0.0,801150.SI,13631540780.0,0.0
300634,0.008697659417210379,0.0,0.000157978486871468,0.0,801750.SI,4552054100.0,0.0
300638,0.012,0.0,0.00024576091825642996,0.0,801770.SI,5395821501.6,0.152673912589358
300639,0.00890191361710503,0.0,0.000820353774068866,0.0,801150.SI,5180076126.46,0.132494654784686
300642,0.00517354633218155,0.0,-0.000760178756390885,0.0,801150.SI,3509667184.68,0.0
300659,0.00902994800179724,0.0,-0.00016181757542101298,0.0,801750.SI,5947134092.32,0.13311104593021
300662,0.004553295980920221,0.0,0.00105407203861541,0.0,801210.SI,3941979683.85,0.2126628698808
300672,0.012,0.0,-0.0010760709421564199,0.0,801080.SI,5687953569.3,0.0340245340310024
300674,0.010949453911278,0.0,-0.000418273725598254,0.00646624489878529,801750.SI,11633716523.24,0.013308422161438344
300676,0.012,0.0,-0.00043600719442864,0.0,801150.SI,28703920062.742,0.0
300677,0.012,0.0,-0.00399463611472586,0.0,801150.SI,10462002058.802,0.0
300679,0.00610425222762147,0.0,-0.000362446180926162,0.0,801080.SI,4264241505.984,0.0
300682,0.00501759880352221,0.0,0.000287508151152194,0.0,801750.SI,4311929296.84,0.0190231803377758
300684,0.0068349645784646,0.0,0.000194914473281019,0.0,801030.SI,2970550361.61,0.0278465251194051
300685,0.00914866631710738,0.0,0.00146885389253429,0.0,801150.SI,7806334320.0,0.171094426902734
300702,0.0119671971908858,0.0,0.000688714024825112,0.00389982592198446,801150.SI,4042436099.532,0.15277433570122198
300709,0.0104247630325903,0.0,-0.00013857410300821698,0.0,801080.SI,5200298612.08,0.0
300715,0.00711038356838252,0.0,-0.0010621463706698801,0.0,801710.SI,3029256343.2,0.0
300724,0.012,0.0,6.26572396942052e-05,0.0,801890.SI,10945741560.768,0.013308422161438344
300725,0.012,0.0,0.000143217897663126,0.0,801150.SI,9067547188.24,0.0783690556339534
300726,0.005165482825529429,0.0,-0.000106079924127889,0.0,801080.SI,2796062472.5,0.0
300735,0.0111310136586745,0.0,-0.000600547819850458,0.0,801080.SI,4129545311.01,0.0887926955681454
300737,0.012,0.0,0.000432909758899869,0.0,801710.SI,5834573793.244,0.0
300738,0.012,0.0,0.000632776496665299,0.0,801750.SI,4894009090.56,0.0698787354929167
300740,0.012,0.0,-0.0023851799240849803,0.0,801030.SI,2950415583.462,0.0
300741,0.005894282064726629,0.0,0.000865918450404829,0.00340547703021831,801120.SI,3591728141.4,0.0
300747,0.00645177555192701,0.0,5.804821841961329e-05,0.0,801080.SI,10035591714.751999,0.0
300748,0.012,0.0,-0.000450680976468766,0.0,801050.SI,9858855938.112,0.013308422161438344
300751,0.0104014397332085,0.0,-0.000507534502407751,0.0,801890.SI,6124210749.535999,0.013308422161438344
300755,0.0108456714182646,0.0,0.000281839327564603,0.0,801200.SI,3321888936.5759997,0.013308422161438344
300759,0.012,0.0,0.000614253762374519,0.0,801150.SI,18443589220.182,0.013308422161438344
300760,0.012,0.0,0.0005955309733431139,0.0,801150.SI,138972954856.992,0.013308422161438344
300761,0.0026173702251950396,0.0,-0.00101668087276926,0.0,801010.SI,4865178867.5,0.013308422161438344
300762,0.00294547047827376,0.0,0.000498818179530081,0.0,801740.SI,2579069561.25,0.013308422161438344
300767,0.00885706254267069,0.0,-0.000315004289043303,0.0,801030.SI,4445831110.186,0.013308422161438344
300769,0.00953139021323247,0.0,-0.000352910483942539,0.0,801030.SI,3780362960.442,0.013308422161438344
300770,0.0106042996082182,0.0,0.00020838563411304599,0.0,801760.SI,13128696344.52,0.013308422161438344
300771,0.0033801381481749103,0.0,-0.0005729078763064531,0.0,801750.SI,2656784876.0,0.013308422161438344
300773,0.012,0.0,0.00049418920011692,0.0,801750.SI,13597167018.008001,0.013308422161438344
600006,0.00263749301183768,0.0,0.000260187219992884,0.0,801880.SI,8044000000.0,0.0
600009,0.012,0.0,0.000860294053157144,0.0029969431051462,801170.SI,75379888903.592,0.0
600011,0.00679532316286637,0.0,-0.00023245911516362998,0.0,801160.SI,48059992346.03,-0.0284854205230556
600019,0.0113602746525416,0.005,0.000729675485735943,0.0039959241401949395,801040.SI,107102020009.25,-0.255026291617929
600021,0.00212505916507411,0.0,0.000765188907120626,0.0,801160.SI,17449429031.37,0.0
600026,0.012,0.0,0.00015929196859738602,0.0,801170.SI,17811573925.11,0.127463165355389
600027,0.00732796924442883,0.0,0.0009276102704281231,0.0,801160.SI,26248027934.856003,0.0
600029,0.0086820018499099,0.0,-0.0007311350648055901,0.0,801170.SI,40703609522.757996,-0.10011490164833199
600031,0.012,0.0,0.00036966249773825603,0.0,801890.SI,157361854687.704,0.322573146602055
600036,0.012,0.005,0.00103916367620689,0.0029969431051462,801780.SI,693091274925.542,0.0
600038,0.00866534912482617,0.0,-0.000321323200450204,0.0,801740.SI,24429094064.472,0.0
600039,0.00362182211095955,0.0,0.000523369327424944,0.0,801720.SI,13655437658.75,0.0
600048,0.012,0.0,0.000398507088005768,0.0039959241401949395,801180.SI,180899355455.92,0.0284000788951472
600051,0.00949751604591673,0.0,0.000838459219077343,0.0,801230.SI,2635640640.0,0.0
600053,0.00901808604719938,0.005,0.000708667452515992,0.0,801790.SI,10736204371.2,0.025659614251442003
600055,0.012,0.0,-0.00023742381031907798,0.0,801150.SI,8513528604.658001,0.0
600056,0.00547429525851353,0.0,-0.000944577218623847,0.0,801150.SI,14291287689.24,-0.0163168130130827
600057,0.012,0.0,0.000689907832850483,0.0039959241401949395,801170.SI,13738667613.28,0.0
600059,0.012,0.0,-0.00316052805747935,0.0,801120.SI,7391527916.43,0.0
600060,0.012,0.0,-0.000744266381492373,0.0029969431051462,801110.SI,16567989232.963999,0.0
600064,0.004970623868553179,0.0,0.000984301038365636,0.00403358164236393,801180.SI,11291702128.768,0.0
600066,0.0056933380236981,0.0,0.000489487905969054,0.0,801880.SI,26345876753.7,-0.073054171360511
600068,0.009018013284323329,0.0,-0.000244911475589651,0.0,801720.SI,27683921800.944,0.0
600070,0.00717928782911735,0.0,-0.00031435273644447404,0.0,801230.SI,4499175537.16,0.0
600072,0.00342846205668465,0.0,-0.000172196811828165,0.0,801740.SI,8125253708.788,0.0
600073,0.012,0.0,0.000556393376592912,0.0,801120.SI,8816532495.744,0.0842121946022389
600078,0.0035243109875063602,0.0,-0.000627612924070387,0.0,801030.SI,3049160306.322,0.0335482498111691
600079,0.012,0.0,-0.00027004622687017404,0.0,801150.SI,30610539773.724,0.0173632030707269
600081,0.00217129800318929,0.0,-0.000402329251163698,0.0,801880.SI,3214617120.0,0.0
600088,0.00319663106549007,0.0,0.000734161543005871,0.0,801760.SI,4743046526.4,0.0
600089,0.012,0.0,-0.000100948451471122,0.0,801730.SI,26141333408.982002,0.0
600093,0.00564169995436406,0.005,-0.000862364763605216,0.0,801790.SI,12780187235.0,0.0
600095,0.012,0.0,-0.0015213118823646599,0.0,801180.SI,3549053262.56,0.122877940097879
600100,0.00508390680956757,0.0,-3.26592082136083e-05,0.0,801750.SI,20433119368.194,-0.0910733911905052
600107,0.00750878442687816,0.0,0.000309170610141831,0.0,801130.SI,2476800000.0,0.0
600109,0.012,0.005,0.00110962430569556,0.0102251817521256,801790.SI,29675013549.72,0.0608075855295456
600110,0.00360098072818928,0.0,0.000407416805890644,0.0,801080.SI,4941740768.712,-0.0628190671485417
600111,0.012,0.0,0.000341464149279603,0.0,801050.SI,36337926132.0,-0.0865336707794422
600114,0.0074721058905021205,0.0,-2.3381179486634e-05,0.0040310618445053795,801050.SI,5519521444.622,0.0
600118,0.012,0.0,-0.000147192285276437,0.0,801740.SI,37411591253.13,0.0529879245715715
600120,0.00389812309984312,0.005,-7.87269492899749e-05,0.0,801790.SI,10517537970.944,0.0160648750238449
600125,0.0033767772434754,0.0,0.000957864555932935,0.0037489893648587603,801170.SI,7102038994.56,-0.0497971835927452
600126,0.012,0.005,-0.00316430984872707,0.0,801040.SI,30563561201.15,0.0202964227088297
600127,0.012,0.0,0.00154943996552589,0.0,801010.SI,6568009453.011999,0.0301572967773829
600130,0.00841843254526349,0.0,0.000122860885391378,0.0,801770.SI,2824704000.0,-0.0602110003064199
600131,0.007400373938950671,0.0,-0.000502922693133281,0.0,801160.SI,7568595712.946,0.0343228662779026
600132,0.0111129102551128,0.0,0.00014637488751140901,0.0,801120.SI,29651947359.064,0.260697658876153
600133,0.005864746559529999,0.0,-0.0006100708670164901,0.0,801720.SI,4086935184.2,0.0
600136,0.00259551234504632,0.0,-0.000415588651554676,0.0,801760.SI,3934981827.2520003,-0.0100218931057035
600141,0.0038652881620319297,0.0,-0.00056492860635812,0.0,801030.SI,6411404585.1119995,-0.13385175653481599
600143,0.012,0.0,0.0009555172924709301,0.0,801030.SI,33812250342.334,0.21246784182607004
600150,0.00600517988884533,0.0,-0.000692163079896206,0.0,801740.SI,25034884285.267998,0.013308422161438344
600151,0.00449151181851353,0.0,0.000658611191603059,0.0,801730.SI,6772539299.214001,0.0
600153,0.0115385854120692,0.0,0.000868122221036147,0.0,801170.SI,25244625519.12,0.0
600158,0.00344166846850677,0.0,-0.00025486303020823996,0.0,801760.SI,5445376836.544001,-0.0670535623723189
600160,0.0054931686187571,0.0,-0.000340793362726117,0.0,801030.SI,17748130736.494,-0.0890819167079828
600161,0.012,0.0,0.000588168209545004,0.00994811112852911,801150.SI,39178257192.746,0.221202278619935
600167,0.00683291785912385,0.0,0.0009681588169778189,0.0029969431051462,801160.SI,34953313100.1,0.144937230678052
600168,0.0037871223789814204,0.0,-6.74252242199575e-05,0.0,801160.SI,5181277890.984,0.0177041012437936
600171,0.012,0.0,0.0008862109359949051,0.00699286724534114,801080.SI,11461470218.73,0.0125135310023753
600176,0.012,0.0,9.60747407464582e-05,0.0,801030.SI,31079470978.026,-0.0157757742305297
600183,0.012,0.0,-0.000836033782515194,0.0,801080.SI,62021661632.32,0.123029380218035
600185,0.0111494383354247,0.0,0.0,0.0,801180.SI,14670848798.74,0.0
600188,0.00689513119704601,0.0,0.000326600750681542,0.0029969431051462,801020.SI,25016901534.0,-0.148028803799562
600191,0.0063117658530941895,0.0,0.00140545403854385,0.00387942407114398,801010.SI,2894074176.0,0.0
600195,0.00864748320423751,0.0,0.000351393775702638,0.0,801010.SI,12013977592.47,0.166248150313712
600196,0.012,0.0,0.000442898492130237,0.0,801150.SI,62331655562.82,0.0
600197,0.0049772589270405,0.0,0.000530950460678363,0.0,801120.SI,6277102534.236,-0.0531157913429231
600198,0.00615051212933473,0.0,-0.00015704935367188,0.0,801080.SI,8369602710.91,0.013308422161438344
600199,0.00397677345855749,0.0,0.000915828314860223,0.0,801120.SI,3186390180.314,-0.0187200876689838
600201,0.012,0.0,0.000491124680661701,0.0095226617256386,801010.SI,27216721664.006,0.13649462972876403
600203,0.00905672515418,0.0,-0.000115321806161442,0.0,801080.SI,4475920458.72,0.0
600206,0.012,0.0,-0.00011503175596753799,0.0,801050.SI,10887038896.616,0.0716561124148014
600211,0.012,0.0,-0.00282908739880036,0.0,801150.SI,7605245396.181999,0.0
600216,0.012,0.0,0.000302571802008594,0.0,801150.SI,15876285276.25,0.0538397530619071
600217,0.00409397227174517,0.0,0.0,0.0,801160.SI,7418220555.444,0.0
600218,0.0033504879787218896,0.0,-0.000722466687224847,0.0,801890.SI,3258319180.0,0.0
600222,0.00297452328960505,0.0,-0.000480874208232484,0.0,801150.SI,3078326022.012,0.0718071367989681
600233,0.0111753460968918,0.0,0.000263660167051426,0.0,801170.SI,41472501497.063995,0.0
600239,0.012,0.0,-0.00026513690610852097,0.0,801180.SI,5786895620.035999,0.0
600242,0.00401100709957158,0.0,-0.000216111630176029,0.0,801760.SI,2511331294.114,-0.16973916514176302
600246,0.00848884960891806,0.0,-0.000809509644658806,0.0,801180.SI,17372810676.316,0.00518580247262337
600249,0.0064564658970986104,0.0,0.0005740318683004071,0.0,801030.SI,2733500000.0,0.0
600251,0.012,0.0,-0.0007096639246788111,0.0,801010.SI,5492324371.984,0.0
600258,0.012,0.0,1.6944731724223e-05,0.0,801210.SI,15419495789.103998,-0.0285190257342476
600259,0.012,0.0,-0.000190862132526319,0.0,801050.SI,9827889804.124,0.0
600260,0.012,0.0,-0.0012058181023102,0.0,801770.SI,13039218560.16,0.0
600266,0.00180732846236945,0.0,-0.000989262780754946,0.0,801180.SI,11523385344.0,-0.0591634692569966
600267,0.012,0.0,-0.000147633072946591,0.0,801150.SI,12428325870.223999,0.0
600271,0.0106552066113731,0.0,0.0010281443518015301,0.0,801750.SI,29452254168.92,-0.0682723128606462
600273,0.0043409737580570006,0.0,-0.00108830644343429,0.0,801030.SI,11889491426.71,0.0
600285,0.00313083734243452,0.0,-0.000206649766525349,0.0,801150.SI,4711679015.616,0.0
600288,0.0022456742329284,0.0,-0.000343820468104081,0.0,801080.SI,4844112000.0,0.0
600291,0.0100156326105733,0.005,0.0008793157238660969,0.0,801790.SI,8469062800.744,-0.0420710621677217
600298,0.012,0.0,0.000241465250120554,0.0,801010.SI,34212544429.587997,0.0
600305,0.012,0.0,0.0006417043207249519,0.0,801120.SI,17771127192.0,0.0613727693460515
600309,0.012,0.0,-0.000134293624808094,0.0,801030.SI,65125466163.64,0.0
600312,0.00908022108975785,0.0,0.000127229392645793,0.0,801730.SI,10366878800.76,0.0
600313,0.00828892167636296,0.0,0.00036855982238462597,0.0,801010.SI,4069433251.144,0.0
600315,0.012,0.0,0.00140293760006586,0.0,801030.SI,25589333830.242,0.0
600316,0.009094801314861121,0.0,0.0013456226219836199,0.00815679691593122,801740.SI,9741283531.008001,0.0
600318,0.012,0.005,-0.000279094614035123,0.0,801790.SI,3474152000.0,-0.00293407351241279
600323,0.00667892895654394,0.0,0.00126560871367231,0.0035467984728137798,801160.SI,16825625307.244,0.16950374686147798
600325,0.00602758296366085,0.0,0.0008220163160217951,0.00579199302906574,801180.SI,13808929591.872,0.0
600326,0.0058951096797151,0.0,-0.000655612064274635,0.0,801710.SI,5865576208.78,0.0
600327,0.00275891323855145,0.0,0.000220778178315504,0.0,801880.SI,3325001428.644,-0.00829678937798914
600329,0.0113227003424348,0.0,0.000571264228820267,0.0,801150.SI,9038044909.872,0.0
600330,0.012,0.0,0.00065171634706439,0.0,801050.SI,9226205528.34,0.0480322956050996
600332,0.00804183208424449,0.0,-0.000795166758353192,0.0,801150.SI,42494459824.474,0.0
600336,0.0117815164301868,0.0,-6.306147732251391e-05,0.0,801110.SI,4683822212.07,0.0936147624274935
600337,0.00687906615763964,0.0,-0.00026497244036841804,0.0,801140.SI,7286560010.768001,-0.0316855145511547
600340,0.012,0.0,0.00019839644230080301,0.0043302068781543605,801180.SI,65203272586.374,-0.0504784699057146
600345,0.00222147826830164,0.0,-0.000443351624524283,0.0,801770.SI,3783780000.0,0.0
600346,0.012,0.0,0.000664334970293137,0.0,801030.SI,62447755880.537994,0.0
600348,0.0079832893448767,0.0,0.000206278246154453,0.0,801020.SI,10933130000.0,-0.11690170646361099
600350,0.00656444680806028,0.0,0.00136012981718889,0.0,801170.SI,27924006634.028,0.0
600352,0.012,0.0,0.000550552727363514,0.0,801030.SI,39449902134.36,0.0
600353,0.00504773915639867,0.0,0.00018463206816912099,0.0,801080.SI,2968711200.0,-0.0036037391990861797
600360,0.012,0.0,-0.000760137755555264,0.0,801080.SI,8273904339.264,0.0218773922240624
600361,0.00591706057089193,0.0,-1.34906279303402e-05,0.0,801200.SI,3068042886.144,0.0
600363,0.00447532699635879,0.0,-0.000365996702010346,0.0,801080.SI,5832606216.0,0.0
600366,0.012,0.0,0.000550665345036901,0.0,801050.SI,5867422592.971999,-0.007803578631944209
600371,0.012,0.0,0.000717403783957248,0.0,801010.SI,3438016560.0,0.0693230012439992
600373,0.006883950930234171,0.0,-0.000277227906126867,0.0,801760.SI,15279698495.443998,0.0
600375,0.012,0.0,-0.0036002576230559705,0.0,801890.SI,4464819956.298,0.0
600376,0.0018361549435202398,0.0,-0.0011589038315288401,0.0,801180.SI,15771461889.588001,-0.007818646306174971
600377,0.00207940271850979,0.0,0.00104515529984707,0.0023961697190975,801170.SI,38005267743.642,0.0186919536234208
600378,0.0033646665903853197,0.0,-0.000306928641190358,0.0,801030.SI,5421994419.248,0.0788177210014869
600380,0.012,0.0,0.000288646143388232,0.0,801150.SI,25263240719.424,0.0741927936922398
600383,0.012,0.0,-0.00023765872985321803,0.0,801180.SI,57470648871.56,0.0610054253104245
600388,0.0021409037956926697,0.0,-0.000318215991805616,0.0,801890.SI,9225901500.0,-0.0486007166573217
600391,0.012,0.0,-0.00014480454835166998,0.0,801740.SI,6092867597.351999,0.0
600392,0.012,0.0,0.00032604345761428103,0.0,801050.SI,13883371499.97,-0.0103306706920401
600406,0.012,0.0,-0.000593207385740929,0.0,801730.SI,54694775751.312004,0.0
600410,0.012,0.0,-0.00022208593232244,0.00690207960329608,801750.SI,15175843605.996,0.0591774185236217
600418,0.012,0.0,-0.0058539834424990705,0.0,801880.SI,14498984191.986,0.0
600419,0.012,0.0,0.0009522217164614301,0.0,801120.SI,4104735068.0340004,0.0
600425,0.009894974738075409,0.0,-0.0009156690296558131,0.0,801710.SI,5465523900.904,0.0248445672532044
600426,0.0109490307826085,0.0,0.000328062962447029,0.0,801030.SI,29046031098.5,0.0
600429,0.00904588758796904,0.0,0.000765133986917095,0.0,801120.SI,8209609809.332,-0.0215090694477132
600435,0.00502509460919725,0.0,0.0006410338683572201,0.0,801740.SI,11303938800.0,-0.0755243435549583
600436,0.012,0.0,0.00105358065293415,0.0,801150.SI,88003468153.86,0.0177245070866029
600438,0.012,0.0,3.98240981315022e-05,0.0,801730.SI,57174267690.45599,0.0116338324904125
600446,0.00663705530136168,0.0,-0.000676135321166957,0.0,801750.SI,13777642895.632,0.0
600448,0.0052726799674081,0.0,-0.0005658322349421241,0.0,801130.SI,2434518862.82,0.0
600449,0.0111340859456626,0.0,1.28120742366206e-05,0.0,801710.SI,6260346201.864,0.0895894292722072
600452,0.00286322086625952,0.0,0.000767165211757171,0.0,801160.SI,6031155200.0,0.0357976384095628
600456,0.005806813811424679,0.0,0.000682349789377422,0.0,801050.SI,10621539070.2,0.0324110576259201
600459,0.012,0.0,-0.0021453100108515,0.0,801050.SI,9830046511.038,0.111377752901362
600460,0.012,0.0,-0.000548471516268989,0.0,801080.SI,18733615724.692,0.0
600466,0.00488990698143232,0.0,-0.000385544429676179,0.0,801180.SI,15521190416.11,0.0
600477,0.00458912696778882,0.0,0.000324354823720397,0.0,801720.SI,8209494263.108001,0.0
600478,0.00296132879584021,0.0,-0.000159796894626563,0.0,801080.SI,6147031919.495999,-0.04654148121175599
600479,0.00323683132506703,0.0,0.0006050344448227969,0.0,801150.SI,3839384291.358,-0.0576074689126341
600480,0.0057845378834624,0.0,0.0008132076348429059,0.0,801880.SI,5671428412.0,0.0
600486,0.012,0.0,0.00022694766099512798,0.0101900890484309,801030.SI,26711426389.957996,0.0587631221134249
600487,0.012,0.0,-0.00040816708716954504,0.0,801770.SI,30551212804.2,-0.0247243364809448
600489,0.012,0.0,0.000509701475103196,0.0,801050.SI,31674537120.642002,0.0171150019726885
600491,0.0061832999343657,0.0,0.000458865919182603,0.0,801720.SI,13287477597.13,0.0
600495,0.00230684765135322,0.0,0.00016757515402576498,0.0,801890.SI,4731275509.576,0.0
600498,0.012,0.0,-0.000501617300220083,0.0,801770.SI,31733732956.932003,0.0
600500,0.0028251308680866303,0.0,-0.000483043545209305,0.0,801030.SI,13534166527.056002,-0.0261368577674062
600503,0.012,0.0,-0.0005024493070821541,0.0,801180.SI,6037428720.0,0.0
600505,0.00246424425268914,0.0,-0.000102326167321472,0.0,801160.SI,3281836635.0,0.115903737454741
600507,0.0030006415490545103,0.005,-0.0006978010018235059,0.00319900154181475,801040.SI,11081584146.22,-0.00947420294428059
600508,0.00232697502958425,0.0,-9.46027369754904e-05,0.0,801020.SI,5949414576.0,-0.135958317809061
600509,0.00563052981162825,0.0,-0.000852132668354084,0.0,801160.SI,3202543128.0959997,-0.0449279633115906
600510,0.0035505564188997103,0.0,-0.000655702605583085,0.0,801180.SI,8395607910.45,0.0404725502798796
600515,0.012,0.0,-0.00104041596107847,0.0,801180.SI,9336202910.58,-0.00900186449690908
600516,0.012,0.0,-0.00114792254450316,0.0,801050.SI,24336461954.376,-0.154819648605414
600517,0.00283304158524437,0.0,-0.000522410471595026,0.0,801730.SI,9192105504.294,0.0
600521,0.012,0.0,0.0005809924881352651,0.0,801150.SI,32832012570.224,0.0
600522,0.012,0.0,0.000741116245101133,0.00681619445578726,801770.SI,35941030987.802,0.0
600523,0.0103642709255918,0.0,-0.00229853942278972,0.0,801880.SI,6248146003.68,0.10068672393320899
600528,0.0029417683658668602,0.0,-0.00088411458144463,0.0,801890.SI,17179276670.46,-0.023986601714281002
600529,0.012,0.0,8.19825344350229e-05,0.0105609545807059,801150.SI,26577209258.49,0.278906904863385
600531,0.00210957222671797,0.0,0.000491589691708716,0.0,801050.SI,4256307243.1359997,-0.0713295959876292
600532,0.0069710782267352,0.0,-0.00046690343742842997,0.0,801020.SI,3188254018.16,0.0
600535,0.0100291012447464,0.0,0.000839024748426359,0.0,801150.SI,22042572288.988,-0.0655636693458072
600536,0.012,0.0,-0.000558981796673663,0.0,801750.SI,38790537243.388,0.18972357824667999
600546,0.012,0.0,0.00048316731901782003,0.0,801020.SI,21509649119.0,0.0705587632813369
600547,0.012,0.0,0.000801810755217124,0.0,801050.SI,86345928458.712,0.146476477735468
600549,0.012,0.0,0.000697848250831642,0.007224134598683209,801050.SI,16785379535.6,-0.137143759554417
